time	q
1.237147247702340e+00	7.364228115910855e-02
1.239477091859970e+00	6.961760693480223e-02
1.241806936017610e+00	6.580424257034440e-02
1.244136780175240e+00	6.219301285830556e-02
1.246466624332870e+00	5.877497708215248e-02
1.248796468490500e+00	5.554143991942348e-02
1.251126312648130e+00	5.248395994885234e-02
1.253456156805760e+00	4.959435599879958e-02
1.255786000963400e+00	4.686471155977525e-02
1.258115845121030e+00	4.428737746909962e-02
1.260445689278660e+00	4.185497306108126e-02
1.262775533436290e+00	3.956038596167728e-02
1.265105377593920e+00	3.739677069258898e-02
1.267435221751550e+00	3.535754623624763e-02
1.269765065909190e+00	3.343639270024446e-02
1.272094910066820e+00	3.162724720752142e-02
1.274424754224450e+00	2.992429912709411e-02
1.276754598382080e+00	2.832198474925502e-02
1.279084442539710e+00	2.681498149910679e-02
1.281414286697340e+00	2.539820177289336e-02
1.283744130854980e+00	2.406678647292806e-02
1.286073975012610e+00	2.281609830892022e-02
1.288403819170240e+00	2.164171492617116e-02
1.290733663327870e+00	2.053942191439067e-02
1.293063507485500e+00	1.950520574476005e-02
1.295393351643130e+00	1.853524667728714e-02
1.297723195800760e+00	1.762591167542887e-02
1.300053039958400e+00	1.677374736036150e-02
1.302382884116030e+00	1.597547303311287e-02
1.304712728273660e+00	1.522797378900318e-02
1.307042572431290e+00	1.452829374543244e-02
1.309372416588920e+00	1.387362940096800e-02
1.311702260746550e+00	1.326132314089435e-02
1.314032104904190e+00	1.268885690185864e-02
1.316361949061820e+00	1.215384600595040e-02
1.318691793219450e+00	1.165403317246982e-02
1.321021637377080e+00	1.118728271374244e-02
1.323351481534710e+00	1.075157491961112e-02
1.325681325692340e+00	1.034500063366380e-02
1.328011169849980e+00	9.965756022823697e-03
1.330341014007610e+00	9.612137540630570e-03
1.332670858165240e+00	9.282537083367962e-03
1.335000702322870e+00	8.975437337140627e-03
1.337330546480500e+00	8.689407313073902e-03
1.339660390638130e+00	8.423098066992618e-03
1.341990234795770e+00	8.175238599241054e-03
1.344320078953400e+00	7.944631929725672e-03
1.346649923111030e+00	7.730151342798829e-03
1.348979767268660e+00	7.530736796250611e-03
1.351309611426290e+00	7.345391488434615e-03
1.353639455583920e+00	7.173178577414325e-03
1.355969299741550e+00	7.013218045973493e-03
1.358299143899190e+00	6.864683706375771e-03
1.360628988056820e+00	6.726800338876238e-03
1.362958832214450e+00	6.598840958167714e-03
1.365288676372080e+00	6.480124202176563e-03
1.367618520529710e+00	6.370011837893340e-03
1.369948364687340e+00	6.267906379221717e-03
1.372278208844980e+00	6.173248812143129e-03
1.374608053002610e+00	6.085516422814330e-03
1.376937897160240e+00	6.004220724530711e-03
1.379267741317870e+00	5.928905479791564e-03
1.381597585475500e+00	5.859144813986887e-03
1.383927429633130e+00	5.794541417482655e-03
1.386257273790770e+00	5.734724833108162e-03
1.388587117948400e+00	5.679349826241686e-03
1.390916962106030e+00	5.628094834848031e-03
1.393246806263660e+00	5.580660496943492e-03
1.395576650421290e+00	5.536768253052360e-03
1.397906494578920e+00	5.496159021277333e-03
